roadID	length	nodeID1	nodeID2	coords
17134	0.22322055914578026	12420	12556	-36.88853	174.72218	-36.88954	174.72361	-36.88992	174.72398
15799	0.08880005221512605	15413	15460	-36.87014	174.74853	-36.8698	174.74879	-36.86954	174.74917
15799	0.13337233372697146	15460	15629	-36.86954	174.74917	-36.86936	174.74945	-36.86909	174.75003	-36.86896	174.75047
15799	0.06856184857769176	15629	15700	-36.86896	174.75047	-36.86874	174.75119
15799	0.0467686867888982	15700	15806	-36.86874	174.75119	-36.86861	174.75169
15799	0.041725277672612957	15806	15835	-36.86861	174.75169	-36.86848	174.75213
15799	0.04304108980914579	15835	15868	-36.86848	174.75213	-36.86836	174.75259
15799	0.28234340054464013	15868	16202	-36.86836	174.75259	-36.86795	174.75424	-36.86769	174.75517	-36.86758	174.75561
15799	0.10673381195328174	16202	33738	-36.86758	174.75561	-36.86754	174.75573	-36.867	174.75656
15799	0.025043851639272263	33738	33731	-36.867	174.75656	-36.86685	174.75677
15799	0.04521187633272026	33731	16330	-36.86685	174.75677	-36.86658	174.75715
15799	0.0755980104352574	16330	16355	-36.86658	174.75715	-36.86621	174.75758	-36.86614	174.75778
15799	0.06463470295831003	16355	33730	-36.86614	174.75778	-36.86597	174.75819	-36.86593	174.75845
15799	0.020581434653878832	33730	33740	-36.86593	174.75845	-36.86591	174.75868
15799	0.07780980947736023	33740	16523	-36.86591	174.75868	-36.86589	174.75926	-36.86578	174.75952
15799	0.08579401040077894	16523	16574	-36.86578	174.75952	-36.86572	174.75967	-36.86531	174.76028
15799	0.016037432889719677	16574	42560	-36.86531	174.76028	-36.86523	174.76043
15799	0.021534774252427353	42560	16603	-36.86523	174.76043	-36.86511	174.76062
15649	0.03729198184653456	11157	42319	-36.8726	174.70515	-36.87267	174.70474
15649	0.48871585836659104	42319	10845	-36.87267	174.70474	-36.87273	174.7039	-36.87271	174.70327	-36.87263	174.70222	-36.87244	174.70094	-36.87226	174.70027	-36.872	174.69937
17612	0.22230710332350373	12196	12384	-36.88014	174.71989	-36.88142	174.72181
17615	0.05126213114038303	12198	12222	-36.87582	174.71971	-36.87546	174.72007
17614	0.10142144002666725	12198	41000	-36.87582	174.71971	-36.8764	174.72059
17614	0.017455070069927418	41000	40999	-36.8764	174.72059	-36.87651	174.72073
17614	0.08127250876845295	40999	12339	-36.87651	174.72073	-36.87696	174.72145
17614	0.12229232880785232	12339	12440	-36.87696	174.72145	-36.87767	174.7225
17646	0.1016586059220906	12222	12281	-36.87546	174.72007	-36.87475	174.72079
17559	0.14110275015909693	12159	12257	-36.87866	174.71939	-36.87949	174.72059
17560	0.11363533149670278	32807	12159	-36.87943	174.71855	-36.87866	174.71939
17562	0.04821624586046258	12161	12198	-36.87617	174.71939	-36.87582	174.71971
17483	0.12923519479776088	12109	12197	-36.88125	174.71875	-36.882	174.71986
17483	0.17650533405969102	12197	12306	-36.882	174.71986	-36.88303	174.72137
17483	0.041721658033808326	12306	12370	-36.88303	174.72137	-36.88325	174.72175
17483	0.09472064768466869	12370	12439	-36.88325	174.72175	-36.88383	174.72253
17483	0.18266724926760364	12439	12534	-36.88383	174.72253	-36.88486	174.72413
17487	0.2116381783994093	38947	12223	-36.88612	174.71861	-36.88561	174.71911	-36.88467	174.72015
17488	0.11446663145843436	12112	12209	-36.88776	174.71899	-36.88696	174.7198
17522	0.027207752238285948	12133	12161	-36.87634	174.71917	-36.87617	174.71939
17858	0.0996627749242811	32820	12370	-36.88393	174.72102	-36.88325	174.72175
17862	0.17997505580755455	12371	12488	-36.8846	174.72175	-36.88565	174.72329
17860	0.05012078075608796	12372	12420	-36.88887	174.72181	-36.88853	174.72218
17908	0.36734236291170214	12406	12504	-36.87482	174.72221	-36.87447	174.72253	-36.87297	174.72334	-36.8719	174.7234	-36.87186	174.7236
17911	0.27124574798842227	12408	43021	-36.87793	174.72221	-36.87889	174.72361	-36.87928	174.72398	-36.87958	174.72444
17810	0.2372441277050409	12339	32816	-36.87696	174.72145	-36.87529	174.72311
17793	0.41468778713421023	12717	12324	-36.86917	174.72575	-36.86909	174.72508	-36.86889	174.72372	-36.86881	174.72291	-36.8687	174.72113
17854	0.2717289684481904	12368	42723	-36.86005	174.72181	-36.86008	174.72195	-36.86136	174.72438
17855	0.12088190648964411	32797	12368	-36.85939	174.72085	-36.85941	174.72105	-36.85947	174.72123	-36.85964	174.72154	-36.85982	174.72171	-36.86005	174.72181
17740	0.29740031295454605	12282	12513	-36.87907	174.72105	-36.8808	174.7236
17770	0.22445475482971272	12306	12485	-36.88303	174.72137	-36.88172	174.72329
17773	0.14665005952029336	32817	12307	-36.87786	174.72012	-36.87872	174.72137
17694	0.22722336524171094	41000	12406	-36.8764	174.72059	-36.87482	174.72221
17696	0.0747219292371993	32819	40999	-36.87705	174.72023	-36.87651	174.72073
18136	0.062124215547761284	12558	12604	-36.86012	174.72409	-36.85973	174.72459
18106	0.20983599912804268	12167	12284	-36.88674	174.71954	-36.88529	174.72105
18106	0.09880571524002947	12284	12371	-36.88529	174.72105	-36.8846	174.72175
18106	0.11019692356217853	12371	12439	-36.8846	174.72175	-36.88383	174.72253
18106	0.1657095585295697	12439	12505	-36.88383	174.72253	-36.88261	174.7236
18106	0.05756575138701041	12505	12533	-36.88261	174.7236	-36.88216	174.72392
18106	0.2539733064623859	12533	12684	-36.88216	174.72392	-36.88048	174.72534	-36.88037	174.72538	-36.88024	174.72531
18104	0.10366955612073878	12532	12645	-36.8626	174.72409	-36.86263	174.72409	-36.86271	174.72413	-36.86276	174.72419	-36.86299	174.72467	-36.86301	174.72471	-36.86301	174.72488	-36.86297	174.72497	-36.86293	174.72499
18105	0.12801655314240207	12532	42721	-36.8626	174.72409	-36.86252	174.72413	-36.86164	174.72488
18056	0.09158376607373324	12504	12605	-36.87186	174.7236	-36.87226	174.7245
18058	0.10349634419168538	12505	32805	-36.88261	174.7236	-36.8832	174.7245
17973	0.09585751362182657	12450	12485	-36.88119	174.72244	-36.88172	174.72329
17973	0.07438732094517345	12485	12533	-36.88172	174.72329	-36.88216	174.72392
18424	0.06556418270077488	41001	12849	-36.87621	174.72636	-36.87572	174.72677
18406	0.1666686136217127	40996	12849	-36.87456	174.72596	-36.87527	174.72596	-36.87572	174.72677
18356	0.39108112868770756	13223	12717	-36.86861	174.73005	-36.86891	174.72903	-36.86909	174.72804	-36.86917	174.72688	-36.86917	174.72639	-36.86917	174.72575
18357	0.24344481801454548	40996	12847	-36.87456	174.72596	-36.87359	174.72593	-36.87248	174.72656
18345	0.06830679810827996	12708	40995	-36.87563	174.72549	-36.87548	174.72552	-36.8752	174.72506
18344	0.06137585330478487	40996	12850	-36.87456	174.72596	-36.87456	174.72665
18346	0.12204454763542238	32806	12708	-36.87651	174.72467	-36.87563	174.72549
18318	0.11253212977547786	12729	12717	-36.86816	174.72583	-36.86917	174.72575
18318	0.14155616490197284	12717	33089	-36.86917	174.72575	-36.87044	174.72564
18318	0.22722974810660843	33089	12685	-36.87044	174.72564	-36.87248	174.72549
18318	0.10678048017237053	12685	12719	-36.87248	174.72549	-36.87344	174.72552
18318	0.16289196732126487	12719	40994	-36.87344	174.72552	-36.8749	174.72567
18318	0.3389889455431422	40994	12896	-36.8749	174.72567	-36.87621	174.72592	-36.8766	174.7261	-36.87685	174.72625	-36.87767	174.72703
18318	0.12755854000149092	12896	13012	-36.87767	174.72703	-36.87855	174.72795
18318	0.31463536327454295	13012	13206	-36.87855	174.72795	-36.88074	174.73019
18318	0.055862507613662855	13206	13261	-36.88074	174.73019	-36.88114	174.73057
18318	0.19021829737790852	13261	13366	-36.88114	174.73057	-36.88153	174.73089	-36.88262	174.73164
18318	0.15667603981350828	13366	13451	-36.88262	174.73164	-36.88359	174.73216	-36.88387	174.73243
18318	0.13177918781551373	13451	13654	-36.88387	174.73243	-36.88402	174.73286	-36.88419	174.73385
18318	0.13528364510102184	13654	13813	-36.88419	174.73385	-36.8843	174.73449	-36.88447	174.73533
18318	0.2824456922032969	13813	14168	-36.88447	174.73533	-36.88512	174.7384
18264	0.23526556147219763	12649	12895	-36.86175	174.72508	-36.8602	174.72688
18263	0.0215917234373804	42721	12649	-36.86164	174.72488	-36.86175	174.72508
18263	0.06102876618787626	12649	12722	-36.86175	174.72508	-36.86203	174.72567
18263	0.09709188830948198	12722	38558	-36.86203	174.72567	-36.86218	174.72598	-36.86241	174.72665
18263	0.3025088226721003	38558	13178	-36.86241	174.72665	-36.86351	174.72976
18260	0.22308306733693323	12646	12896	-36.8776	174.72497	-36.87728	174.72529	-36.8778	174.72604	-36.87767	174.72703
18259	0.08128940004653384	32808	12646	-36.87713	174.72427	-36.8776	174.72497
18258	0.25295958667290114	12646	12862	-36.8776	174.72497	-36.87812	174.72567	-36.87928	174.72688
18257	0.11693950561256927	12645	12722	-36.86293	174.72499	-36.86203	174.72567
18234	0.1597344777291093	12109	12196	-36.88125	174.71875	-36.88014	174.71989
18234	0.09539582315688402	12196	12257	-36.88014	174.71989	-36.87949	174.72059
18234	0.06208927304680694	12257	12282	-36.87949	174.72059	-36.87907	174.72105
18234	0.048215607848593224	12282	12307	-36.87907	174.72105	-36.87872	174.72137
18234	0.11532068481361149	12307	12408	-36.87872	174.72137	-36.87793	174.72221
18234	0.0387451480791327	12408	12440	-36.87793	174.72221	-36.87767	174.7225
18234	0.3567691626439025	12440	40995	-36.87767	174.7225	-36.8752	174.72506
18234	0.06629844064379922	40995	40994	-36.8752	174.72506	-36.87503	174.72523	-36.87496	174.72538	-36.8749	174.72567
18195	0.07697709339380565	12606	12605	-36.87295	174.72445	-36.87286	174.72444	-36.87226	174.7245
18198	0.10664799363708782	43021	12684	-36.87958	174.72444	-36.88024	174.72531
18197	0.09482234020754576	12605	12685	-36.87226	174.7245	-36.87244	174.72488	-36.8725	174.72508	-36.87248	174.72549
18196	0.08409222998817018	12606	40993	-36.87295	174.72445	-36.87299	174.7245	-36.87335	174.72525
16598	0.15561249181566142	11481	11558	-36.86346	174.71066	-36.86466	174.71156
16598	0.29704391886581694	11558	11666	-36.86466	174.71156	-36.86694	174.7133
16598	0.23243945068448177	11666	11782	-36.86694	174.7133	-36.86872	174.71467
16450	0.11254210811462974	11538	11602	-36.86799	174.71124	-36.86745	174.71231
16450	0.104748240292026	11602	11666	-36.86745	174.71231	-36.86694	174.7133
16450	0.11442873323046775	11666	11741	-36.86694	174.7133	-36.86642	174.71441
16450	0.1607998403223002	11741	11877	-36.86642	174.71441	-36.86565	174.71594
16473	0.4167886952374174	11430	11602	-36.86426	174.70985	-36.86745	174.71231
16473	0.20652762314247522	11602	11700	-36.86745	174.71231	-36.86904	174.71351
16501	0.04566795852369588	11431	11428	-36.8708	174.70982	-36.87121	174.70985
16770	0.30080130739413175	11617	11741	-36.86413	174.71261	-36.86642	174.71441
16769	0.11146355170047666	11617	11657	-36.86413	174.71261	-36.86325	174.71321
16830	0.21474403528588862	11656	11788	-36.86329	174.71339	-36.86426	174.71411	-36.86445	174.71441	-36.86456	174.71469	-36.86462	174.71499
16687	0.11044750008742826	11558	11617	-36.86466	174.71156	-36.86413	174.71261
17134	0.025157854769410546	38947	38946	-36.88612	174.71861	-36.88628	174.71881
17134	0.08265214404145496	38946	12167	-36.88628	174.71881	-36.88674	174.71954
17134	0.033661919735478954	12167	12209	-36.88674	174.71954	-36.88696	174.7198
17134	0.14311036826657225	12209	12293	-36.88696	174.7198	-36.88726	174.72029	-36.88777	174.72105
17134	0.13130541136928478	12293	12420	-36.88777	174.72105	-36.88853	174.72218
17146	0.2351100158863689	11877	11909	-36.86565	174.71594	-36.86645	174.71621	-36.86771	174.71653
16939	0.2660275025646122	11741	11909	-36.86642	174.71441	-36.86754	174.71521	-36.86765	174.71536	-36.86767	174.71545	-36.86771	174.71653
17006	0.08183557280056372	32583	11788	-36.86531	174.71467	-36.86462	174.71499
17021	0.15457885521348522	11788	11877	-36.86462	174.71499	-36.86469	174.71531	-36.86486	174.71557	-36.86514	174.71577	-36.86552	174.71594	-36.86565	174.71594
17313	0.10452323104587863	11986	11987	-36.86696	174.71748	-36.86602	174.71748
17312	0.07472586398268247	11986	32799	-36.86696	174.71748	-36.86696	174.71832
17314	0.07475985829266249	11987	32804	-36.86602	174.71748	-36.86604	174.71832
17389	0.38260490309879946	12046	12368	-36.86194	174.71823	-36.86177	174.71844	-36.86008	174.72169	-36.86005	174.72181
17388	0.6776691170628657	12046	12126	-36.86194	174.71823	-36.86243	174.71841	-36.86396	174.71905	-36.86793	174.71899
17358	0.2598456618385765	12015	12222	-36.87396	174.71783	-36.87546	174.72007
17198	0.11873091807388997	11909	11986	-36.86771	174.71653	-36.86696	174.71748
17199	0.0669021417035493	11909	11948	-36.86771	174.71653	-36.86829	174.71673
17279	0.2632901317268245	11959	12161	-36.87466	174.71711	-36.87617	174.71939
19545	0.08370984142870862	13443	13442	-36.88945	174.73205	-36.88872	174.73228
19545	0.10550038007124173	13442	13485	-36.88872	174.73228	-36.8878	174.73257
19545	0.05547361509702337	13485	13528	-36.8878	174.73257	-36.88732	174.73274
19545	0.058690246157425296	13528	13527	-36.88732	174.73274	-36.88681	174.73291
19545	0.3030887539509858	13527	13654	-36.88681	174.73291	-36.88419	174.73385
19544	0.13286010326646602	33086	13526	-36.86151	174.73164	-36.86076	174.73263	-36.86072	174.73275
19543	0.1654313919428304	13526	13725	-36.86072	174.73275	-36.86057	174.7346
19543	0.09817257737136058	13725	13846	-36.86057	174.7346	-36.8605	174.7357
19543	0.10358431226836307	13846	14000	-36.8605	174.7357	-36.86042	174.73686
19543	0.1036858368850057	14000	14115	-36.86042	174.73686	-36.86033	174.73802
19560	0.04869699708310461	13528	13586	-36.88732	174.73274	-36.88743	174.73327
19472	0.03580756032732153	33110	41004	-36.88705	174.72911	-36.88713	174.7295
19472	0.2830137325050712	41004	13485	-36.88713	174.7295	-36.8878	174.73257
19468	0.10963747704660497	13482	13579	-36.8726	174.73257	-36.87173	174.73315
19469	0.40851966437292236	13483	13685	-36.87881	174.73269	-36.8787	174.73274	-36.87786	174.73248	-36.87711	174.73251	-36.87657	174.73274	-36.87625	174.73312	-36.8763	174.73428
19470	0.12266314135439851	13483	13653	-36.87881	174.73269	-36.87924	174.73396
19494	0.1704341483618121	13498	13726	-36.85999	174.73263	-36.85995	174.73321	-36.85995	174.73399	-36.8599	174.73454
19493	0.10347201819075777	41647	13607	-36.85969	174.73257	-36.85939	174.73312	-36.85919	174.73355
19649	0.08410212003352066	13607	13724	-36.85919	174.73355	-36.85911	174.73449
19649	0.09809253810138875	13724	13845	-36.85911	174.73449	-36.85905	174.73559
19649	0.0983758315447096	13845	13957	-36.85905	174.73559	-36.85896	174.73669
19650	0.3012046608725235	13608	13756	-36.87359	174.73373	-36.87102	174.7348
19650	0.2329099718154158	13756	13781	-36.87102	174.7348	-36.86947	174.73539	-36.869	174.73547
19653	0.15512143549744023	33103	13610	-36.88172	174.73405	-36.88108	174.73439	-36.88065	174.7337
19652	0.10176135007742604	13610	13686	-36.88065	174.7337	-36.87992	174.73439
19656	0.1952576048965486	13689	13758	-36.88765	174.73431	-36.88595	174.73486
19656	0.16979430058661596	13758	13813	-36.88595	174.73486	-36.88447	174.73533
19613	0.15791934747332054	13580	13588	-36.86885	174.73338	-36.86743	174.73341
19615	0.23050177754366746	13580	13609	-36.86885	174.73338	-36.86941	174.73332	-36.87089	174.7337
19611	0.10544145570484399	13579	13609	-36.87173	174.73315	-36.87089	174.7337
19621	0.09567315457267944	13586	13689	-36.88743	174.73327	-36.88765	174.73431
19616	0.0922883624026296	13582	13610	-36.88132	174.73309	-36.88123	174.73315	-36.88065	174.7337
19789	0.1167546729767121	13703	33095	-36.86741	174.73411	-36.86636	174.73411
19810	0.08795655302564866	13724	13726	-36.85911	174.73449	-36.8599	174.73454
19810	0.07469159328516937	13726	13725	-36.8599	174.73454	-36.86057	174.7346
19810	0.18211901796397773	13725	13774	-36.86057	174.7346	-36.8622	174.7348
19815	0.18509210321656272	13727	13782	-36.87941	174.7346	-36.87829	174.73507	-36.87782	174.73521
19837	0.0645482510453811	33090	13740	-36.86799	174.73454	-36.86741	174.73457
19713	0.0599813199197227	13653	13727	-36.87924	174.73396	-36.87941	174.7346
19769	0.356747309507021	14003	13689	-36.88919	174.73709	-36.88889	174.73553	-36.88883	174.73544	-36.8887	174.73539	-36.88825	174.73547	-36.8881	174.73547	-36.8879	174.73533	-36.88786	174.73527	-36.8878	174.73512	-36.88765	174.73431
19765	0.1470231678282618	13685	13687	-36.8763	174.73428	-36.87702	174.73443	-36.8776	174.73428
19764	0.04590123692022573	33101	13685	-36.87589	174.73422	-36.8763	174.73428
19766	0.08626195266257763	13687	13782	-36.8776	174.73428	-36.87782	174.73521
19761	0.15061740643250543	13685	13874	-36.8763	174.73428	-36.8763	174.73439	-36.87585	174.73587
19763	0.07306092679229866	13686	13814	-36.87992	174.73439	-36.8801	174.73518
19762	0.06022378339645991	13686	13727	-36.87992	174.73439	-36.87977	174.73449	-36.87966	174.73454	-36.87941	174.7346
19926	0.05292555203543518	13810	13884	-36.87366	174.73538	-36.87393	174.73587
19930	0.05379190878594328	33094	13811	-36.86557	174.73469	-36.86563	174.73529
19930	0.1180617998812955	13811	13960	-36.86563	174.73529	-36.8658	174.7366
19931	0.09620773516620904	33355	13811	-36.86649	174.73521	-36.86602	174.73521	-36.86563	174.73529
19928	0.052533462440508	13781	33354	-36.869	174.73547	-36.86853	174.73553
19934	0.20669271694336422	13812	13874	-36.87765	174.73529	-36.87585	174.73587
19935	0.2092552158319184	13813	33364	-36.88447	174.73533	-36.88295	174.73587	-36.88265	174.73591
19932	0.0739575426795687	13781	13920	-36.869	174.73547	-36.86904	174.73602	-36.86909	174.73617	-36.86917	174.73623
19933	0.02019808004605959	13782	13812	-36.87782	174.73521	-36.87765	174.73529
19938	0.07965667484866376	13814	13876	-36.8801	174.73518	-36.88027	174.73605
19954	0.09334943981703797	13824	13914	-36.86235	174.73521	-36.86205	174.73619
19954	0.10245950239396577	13914	14038	-36.86205	174.73619	-36.86173	174.73727
19859	0.28301780360403844	13758	14125	-36.88595	174.73486	-36.88662	174.73793
20095	0.09428980855777627	13922	13972	-36.87458	174.73628	-36.87376	174.73655
20094	0.07955253808310134	13921	33357	-36.86724	174.73617	-36.86653	174.73628
20093	0.06926127049112148	13920	13961	-36.86917	174.73623	-36.86947	174.7366	-36.86967	174.73663
20092	0.41161752685716363	13919	13961	-36.87308	174.73629	-36.87254	174.7357	-36.87187	174.73596	-36.87145	174.73597	-36.87025	174.73649	-36.86977	174.73663	-36.86967	174.73663
20085	0.048479687131202966	13915	13918	-36.85643	174.7364	-36.85686	174.73649
20085	0.03224652872688639	13918	13916	-36.85686	174.73649	-36.85715	174.73649
20085	0.039282628920690246	13916	13958	-36.85715	174.73649	-36.8575	174.73655
20085	0.16282171889374766	13958	13957	-36.8575	174.73655	-36.85896	174.73669
20085	0.1630475950892453	13957	14000	-36.85896	174.73669	-36.86042	174.73686
20085	0.15150561777583507	14000	14038	-36.86042	174.73686	-36.86108	174.73695	-36.86173	174.73727
20085	0.148531993601158	14038	14116	-36.86173	174.73727	-36.86235	174.73756	-36.86288	174.73808
20085	0.1651076768356769	14116	14244	-36.86288	174.73808	-36.86407	174.73919
20046	0.017969810763398226	13886	13921	-36.86737	174.73605	-36.86724	174.73617
20032	0.04590120572063323	13877	13878	-36.88014	174.73605	-36.87973	174.73611
20033	0.04592651105990489	13878	13924	-36.87973	174.73611	-36.87934	174.73628
20027	0.0817837436585207	13874	13875	-36.87585	174.73587	-36.87514	174.73611
20031	0.36445345544603525	13877	14360	-36.88014	174.73605	-36.88016	174.73623	-36.8802	174.73669	-36.8802	174.73771	-36.88014	174.73797	-36.8799	174.73823	-36.8799	174.73834	-36.88024	174.73994
20030	0.01445534046443052	13876	13877	-36.88027	174.73605	-36.88014	174.73605
20029	0.0640789259528824	13875	13922	-36.87514	174.73611	-36.87458	174.73628
20028	0.11149155447226403	13875	14044	-36.87514	174.73611	-36.87537	174.73733
19987	0.3180051553720322	13849	14245	-36.88181	174.73579	-36.88254	174.73782	-36.8828	174.73913
19988	0.17279460404076127	13849	13876	-36.88181	174.73579	-36.88027	174.73605
19980	0.09401192186131999	33347	13845	-36.85821	174.73547	-36.85905	174.73559
19980	0.16152937806002407	13845	13846	-36.85905	174.73559	-36.8605	174.7357
19980	0.17925179998547694	13846	13914	-36.8605	174.7357	-36.8613	174.73582	-36.86205	174.73619
19980	0.1822776454881199	13914	992997	-36.86205	174.73619	-36.86278	174.73655	-36.86347	174.73718
19980	0.16432141670028566	992997	14150	-36.86347	174.73718	-36.86374	174.73745	-36.86462	174.73834
20210	0.12060956359761865	14002	14153	-36.8767	174.73692	-36.87698	174.73823
20208	0.007707329523128058	992996	992997	-36.86352	174.73712	-36.86347	174.73718
20208	0.10351233815044729	992997	14116	-36.86347	174.73718	-36.86288	174.73808
20208	0.10075260382243069	14116	14243	-36.86288	174.73808	-36.86233	174.73898
20208	0.09727343207181897	14243	14315	-36.86233	174.73898	-36.86177	174.73982
20209	0.15231946480945252	14002	14044	-36.8767	174.73692	-36.87537	174.73733
20170	0.09609842637391626	13961	14087	-36.86967	174.73663	-36.86969	174.73771
20170	0.309639280377377	14087	14471	-36.86969	174.73771	-36.86975	174.74119
20170	0.29526295100319966	14471	14889	-36.86975	174.74119	-36.86975	174.7413	-36.86935	174.74447
20146	0.08339619498381726	13959	13960	-36.86505	174.7366	-36.8658	174.7366
20146	0.06938411178802752	13960	33359	-36.8658	174.7366	-36.86585	174.73663	-36.86621	174.73718
20149	0.33032845757391355	13962	14392	-36.87846	174.73675	-36.87859	174.73692	-36.87928	174.74029
20097	0.08262523273214117	13923	13962	-36.87782	174.73629	-36.87818	174.73651	-36.87842	174.73669	-36.87846	174.73675
20099	0.1092278969432314	13924	13962	-36.87934	174.73628	-36.87889	174.73637	-36.87846	174.73675
20098	0.10657141274655686	13924	33366	-36.87934	174.73628	-36.87958	174.73744
20333	0.16917428562923392	14076	14085	-36.87299	174.73759	-36.87228	174.73759	-36.87147	174.73765
20333	0.09340373838184372	14085	14086	-36.87147	174.73765	-36.87063	174.73765
20333	0.10465941432465302	14086	14087	-36.87063	174.73765	-36.86969	174.73771
20333	0.11468664971653839	14087	37408	-36.86969	174.73771	-36.86923	174.73771	-36.86866	174.73776
20334	0.3070204174188449	14085	14473	-36.87147	174.73765	-36.87155	174.7411
20334	0.34978261476048955	14473	14930	-36.87155	174.7411	-36.87155	174.74121	-36.87125	174.74214	-36.87048	174.74479
20335	0.3097252449887238	14086	14472	-36.87063	174.73765	-36.87072	174.74113
20335	0.3274802117943408	14472	14890	-36.87072	174.74113	-36.87072	174.74125	-36.87046	174.74214	-36.86971	174.74458
20319	0.3418969696127884	14077	14515	-36.87507	174.73782	-36.87537	174.73933	-36.8754	174.73971	-36.87522	174.74061	-36.8752	174.74093	-36.87535	174.74156
20318	0.0920195678015	13812	13923	-36.87765	174.73529	-36.87784	174.73623	-36.87782	174.73629
